filename,emotion,pred_emotion,voice_conf,text_conf,final_conf,transcript,feat_1,feat_2,feat_3,feat_4,feat_5
03-01-02-01-01-02-10.wav,calm,stressed,47.77,20.81,39.68,Kids are talking by the door.,1799.76171875,1374516.5,0.0076499818824231625,8.95592020242475e-05,3.8849769329494603
03-01-02-01-01-02-13.wav,calm,stressed,42.83,20.81,36.22,Kids are talking by the door.,1099.6888427734375,979590.9375,0.0018264390528202057,6.168327672639862e-06,2.8392286762096295
03-01-02-01-01-02-15.wav,calm,stressed,44.6,20.81,37.47,Kids are talking by the door.,1426.7449951171875,1200716.625,0.003005426377058029,1.5517391148023307e-05,3.361109166024788
03-01-02-01-01-02-20.wav,calm,stressed,43.01,20.81,36.35,Kids are talking by the door.,1984.9422607421875,1279778.375,0.0007578353979624808,9.662509228292038e-07,3.0810167355227223
03-01-02-01-01-02-21.wav,calm,stressed,46.82,20.81,39.02,Kids are talking by the door.,1514.7032470703125,1271709.625,0.004580050241202116,3.453665704000741e-05,3.9960039960039966
03-01-02-01-01-02-23.wav,calm,stressed,44.0,20.81,37.04,Kids are talking by the door.,1700.335693359375,1276658.0,0.0025299524422734976,1.2461483493098058e-05,3.1935147085917825
03-01-02-01-02-01-05.wav,calm,stressed,45.1,19.75,37.5,Dogs are sitting by the door.,1096.5406494140625,1032322.4375,0.0010763265891000628,1.6886230014279136e-06,3.8670694864048336
03-01-02-01-02-01-08.wav,calm,stressed,41.56,19.75,35.02,Dogs are sitting by the door.,929.5728149414062,737647.0625,0.0019986415281891823,6.127268079580972e-06,2.3053924570440545
03-01-02-01-02-01-10.wav,calm,stressed,45.34,20.43,37.87,The hogs are sitting by the door.,2079.657470703125,1467094.5,0.010389612056314945,0.00015120612806640565,2.474566950783613
03-01-02-01-02-01-14.wav,calm,stressed,41.58,23.77,36.23,Talks are sitting by the door.,1971.473388671875,1324866.5,0.0017465308774262667,5.631120075122453e-06,2.350564686438344
03-01-02-01-02-01-15.wav,calm,stressed,43.81,19.75,36.6,Dogs are sitting by the door.,1745.7904052734375,1301516.125,0.003634152701124549,1.188737678603502e-05,2.943488368203636
03-01-02-01-02-01-18.wav,calm,stressed,43.88,19.75,36.64,Dogs are sitting by the door.,1928.558837890625,1298522.25,0.0032911282032728195,1.4693137018184643e-05,3.024470717624416
03-01-02-01-02-01-20.wav,calm,stressed,44.75,19.75,37.25,Dogs are sitting by the door.,1906.4443359375,1302838.625,0.0005863242549821734,5.20304865858634e-07,4.195777998389121
03-01-02-01-02-01-21.wav,calm,stressed,44.64,19.75,37.17,Dogs are sitting by the door.,1072.331298828125,1068853.125,0.004383148159831762,3.333500353619456e-05,3.154729629812195
03-01-02-01-02-01-23.wav,calm,stressed,41.29,19.75,34.83,Dogs are sitting by the door.,1695.1343994140625,1218905.0,0.003747218055650592,3.214138268958777e-05,1.9180627566158182
03-01-02-01-02-02-02.wav,calm,stressed,45.27,19.75,37.61,Dogs are sitting by the door.,1812.942138671875,1205245.125,0.003632985521107912,2.161878001061268e-05,3.5258932787659374
03-01-02-01-02-02-08.wav,calm,stressed,42.19,19.75,35.46,Dogs are sitting by the door.,1075.982177734375,830597.4375,0.0017674294067546725,4.288814125175122e-06,2.5935665141745616
03-01-02-01-02-02-10.wav,calm,stressed,46.86,19.75,38.73,Dogs are sitting by the door.,1965.1705322265625,1511609.75,0.011092047207057476,0.00018207801622338593,2.969962875464057
03-01-02-01-02-02-21.wav,calm,stressed,44.06,19.75,36.77,Dogs are sitting by the door.,1075.667724609375,786398.6875,0.00423081312328577,2.959672019642312e-05,2.9478597310077994
03-01-02-01-02-02-22.wav,calm,stressed,45.2,19.75,37.56,Dogs are sitting by the door.,1605.26318359375,1172173.125,0.0019973767921328545,8.519843504473101e-06,4.241031984449549
03-01-02-01-02-02-24.wav,calm,stressed,44.07,19.75,36.77,Dogs are sitting by the door.,1867.1513671875,1237393.75,0.002415740629658103,9.074160516320262e-06,3.240014175062016
03-01-02-02-01-01-02.wav,calm,stressed,45.25,20.81,37.92,Kids are talking by the door.,1905.5577392578125,1316476.625,0.002818034030497074,1.5252448974933941e-05,4.350453172205438
03-01-02-02-01-01-03.wav,calm,stressed,45.71,20.81,38.24,Kids are talking by the door.,1570.30615234375,968099.3125,0.004646484740078449,2.9324775823624805e-05,4.458342363540667
03-01-02-02-01-01-05.wav,calm,stressed,41.23,20.81,35.1,Kids are talking by the door.,1327.3140869140625,1025221.8125,0.001055541797541082,1.3344828175831935e-06,2.321624081573428
03-01-02-02-01-01-06.wav,calm,stressed,44.28,20.81,37.24,Kids are talking by the door.,1802.4945068359375,1224237.375,0.0009980282047763467,1.8586395071906736e-06,3.552003552003552
03-01-02-02-01-01-09.wav,calm,stressed,44.2,20.81,37.19,Kids are talking by the door.,1741.8916015625,1428239.375,0.000531527737621218,3.820900644768699e-07,3.5963811414763893
03-01-02-02-01-01-10.wav,calm,stressed,46.36,20.81,38.69,Kids are talking by the door.,1657.4908447265625,1254159.5,0.00832588691264391,9.707609569886699e-05,3.211078219858512
03-01-02-02-01-01-12.wav,calm,stressed,42.96,20.81,36.32,Kids are talking by the door.,1860.9952392578125,1294047.0,0.0025898111052811146,9.549919013807084e-06,2.7703447190303794
03-01-02-02-01-01-15.wav,calm,stressed,43.8,20.81,36.9,Kids are talking by the door.,1257.446533203125,990762.875,0.003269635373726487,1.7129619664046913e-05,2.9969689745598203
03-01-02-02-01-01-16.wav,calm,stressed,45.32,20.81,37.97,Kids are talking by the door.,1829.490234375,1305919.0,0.0031877716537564993,1.7411544831702486e-05,3.6170453260992423
03-01-02-02-01-02-05.wav,calm,stressed,42.42,20.81,35.94,Kids are talking by the door.,1233.95703125,1181332.75,0.0005178432329557836,7.840948228476918e-07,2.8860028860028857
03-01-02-02-01-02-20.wav,calm,stressed,45.02,20.81,37.76,Kids are talking by the door.,1911.0345458984375,1360365.25,0.0004956068005412817,3.5558588251660694e-07,3.9304796413437324
03-01-02-02-02-01-04.wav,calm,stressed,44.45,19.75,37.04,Dogs are sitting by the door.,1731.3916015625,1223543.0,0.0032128968741744757,1.3073238733340986e-05,4.732094444718292
03-01-02-02-02-01-06.wav,calm,stressed,44.26,19.75,36.91,Dogs are sitting by the door.,1805.80419921875,1243361.0,0.0015378572279587388,3.583070338208927e-06,3.4580637724594037
03-01-02-02-02-01-13.wav,calm,stressed,41.64,19.75,35.08,Dogs are sitting by the door.,895.7850341796875,710772.5,0.0020397515036165714,9.739947017806116e-06,2.331002331002331
03-01-02-02-02-01-16.wav,calm,stressed,44.7,19.75,37.22,Dogs are sitting by the door.,1780.7108154296875,1286311.5,0.0028950751293450594,1.3683198631042615e-05,3.417623765629878
03-01-02-02-02-01-20.wav,calm,stressed,39.35,19.75,33.47,Dogs are sitting by the door.,1881.7066650390625,1329939.25,0.0005759901832789183,4.921365643895115e-07,1.6497113005224087
03-01-02-02-02-01-22.wav,calm,stressed,45.38,19.75,37.69,Dogs are sitting by the door.,1631.2557373046875,1115736.875,0.001727359020151198,4.584514954331098e-06,4.124278251306022
03-01-02-02-02-02-01.wav,calm,stressed,44.6,19.75,37.15,Dogs are sitting by the door.,1890.3275146484375,1262576.125,0.0021466463804244995,6.843506071163574e-06,3.4965034965034967
03-01-02-02-02-02-06.wav,calm,stressed,42.77,19.75,35.87,Dogs are sitting by the door.,1536.916015625,1204964.0,0.0010863397037610412,1.457017447137332e-06,2.934126246021246
03-01-02-02-02-02-10.wav,calm,stressed,44.66,19.75,37.19,Dogs are sitting by the door.,1053.2977294921875,1138688.75,0.00623374292626977,4.9804475565906614e-05,2.8666829546379997
03-01-02-02-02-02-12.wav,calm,stressed,42.09,19.75,35.39,Dogs are sitting by the door.,1642.4473876953125,1215782.0,0.00294019328430295,1.155110658146441e-05,2.366047222359146
03-01-02-02-02-02-17.wav,calm,stressed,43.37,19.75,36.29,Dogs are sitting by the door.,1226.4871826171875,1529699.875,0.0032556885853409767,1.7888347429106943e-05,2.8273546562996996
03-01-02-02-02-02-19.wav,calm,stressed,41.76,19.75,35.16,Dogs are sitting by the door.,1409.1685791015625,1694307.625,0.002387260552495718,6.559630037372699e-06,2.323251390320754
03-01-02-02-02-02-21.wav,calm,stressed,46.0,19.75,38.12,Dogs are sitting by the door.,1658.2159423828125,1251145.875,0.004252905957400799,2.5966224711737595e-05,4.281441838501495
03-01-03-01-01-01-03.wav,happy,stressed,44.31,20.81,37.26,Kids are talking by the door.,1557.6551513671875,1037365.875,0.008088582195341587,9.967491496354342e-05,5.569645432393456
03-01-03-01-01-01-12.wav,happy,stressed,47.43,20.81,39.45,Kids are talking by the door.,1771.1641845703125,1207210.75,0.006394247990101576,5.846859494340606e-05,4.049949375632805
03-01-03-01-01-01-14.wav,happy,stressed,47.07,20.81,39.19,Kids are talking by the door.,1926.8184814453125,1330025.875,0.010551081039011478,0.00017589089111424983,4.859939250759366
03-01-03-01-01-01-16.wav,happy,stressed,46.64,20.81,38.89,Kids are talking by the door.,1821.87841796875,1260235.0,0.007151124067604542,8.621192682767287e-05,3.5099561255484306
03-01-03-01-01-01-18.wav,happy,stressed,46.17,20.81,38.56,Kids are talking by the door.,1909.3858642578125,1243963.625,0.005891867913305759,5.865526327397674e-05,3.5258470296575153
03-01-03-01-01-01-24.wav,happy,stressed,45.41,20.81,38.03,Kids are talking by the door.,1889.6656494140625,1250510.625,0.0034691733308136463,2.2064976292313077e-05,3.6074785805959277
03-01-03-01-01-02-04.wav,happy,stressed,47.65,20.81,39.6,Kids are talking by the door.,1923.5189208984375,1212617.75,0.006883571390062571,8.30758799565956e-05,3.958296518819579
03-01-03-01-01-02-07.wav,happy,stressed,45.08,20.81,37.8,Kids are talking by the door.,1552.525634765625,1110043.625,0.0035920855589210987,1.8750242816167884e-05,3.458088685566082
03-01-03-01-01-02-08.wav,happy,stressed,43.45,20.81,36.66,Kids are talking by the door.,1607.9178466796875,1393975.875,0.003857209114357829,2.361145925533492e-05,5.237506365025096
03-01-03-01-01-02-13.wav,happy,stressed,45.74,20.81,38.26,Kids are talking by the door.,1244.61669921875,1026964.625,0.003444257890805602,2.0913867047056556e-05,3.746195270428471
03-01-03-01-01-02-15.wav,happy,stressed,46.57,20.81,38.85,Kids are talking by the door.,1141.966552734375,755770.5625,0.006459412164986134,7.892137364251539e-05,3.5963811414763893
03-01-03-01-01-02-18.wav,happy,stressed,45.89,20.81,38.36,Kids are talking by the door.,1933.96630859375,1221598.0,0.004965625237673521,4.153943882556632e-05,3.5607648226108566
03-01-03-01-01-02-22.wav,happy,stressed,45.62,20.81,38.18,Kids are talking by the door.,1822.593505859375,1194550.375,0.0038221189752221107,2.4164224669220857e-05,4.3645092654894615
03-01-03-01-02-01-02.wav,happy,stressed,44.39,19.75,37.0,Dogs are sitting by the door.,1807.206298828125,1189000.5,0.006890930701047182,9.851635695667937e-05,2.6522121106635503
03-01-03-01-02-01-03.wav,happy,stressed,46.94,19.75,38.78,Dogs are sitting by the door.,1781.9661865234375,1227450.0,0.010165871120989323,0.00016009443788789213,4.852290566576281
03-01-03-01-02-01-04.wav,happy,stressed,44.27,19.75,36.92,Dogs are sitting by the door.,1809.2938232421875,1253455.75,0.005336371716111898,4.314464968047105e-05,2.854288568574283
03-01-03-01-02-01-09.wav,happy,stressed,43.39,19.75,36.3,Dogs are sitting by the door.,1562.1693115234375,1306271.125,0.0020472551696002483,6.5633648773655295e-06,3.0272642990937126
03-01-03-01-02-01-13.wav,happy,stressed,41.13,19.75,34.72,Dogs are sitting by the door.,1188.1802978515625,1008952.25,0.0033733025193214417,2.305827001691796e-05,1.912960306073649
03-01-03-01-02-01-14.wav,happy,stressed,41.9,22.13,35.97,Docs are sitting by the door.,1990.6497802734375,1287444.5,0.006225328426808119,8.202042954508215e-05,1.7629235148287576
03-01-03-01-02-01-15.wav,happy,stressed,42.31,19.75,35.55,Dogs are sitting by the door.,1511.9820556640625,985344.125,0.005172278732061386,4.521892697084695e-05,2.0978889991945606
03-01-03-01-02-01-22.wav,happy,stressed,44.5,19.75,37.07,Dogs are sitting by the door.,1618.2872314453125,1245374.375,0.004118511453270912,2.681322075659409e-05,3.1397174254317113
03-01-03-01-02-01-24.wav,happy,stressed,40.65,19.75,34.38,Dogs are sitting by the door.,1845.5029296875,1213289.0,0.0034277457743883133,1.952175261976663e-05,1.7125731411445697
03-01-03-01-02-02-01.wav,happy,stressed,43.27,19.75,36.22,Dogs are sitting by the door.,1649.1143798828125,1381864.75,0.0038037465419620275,2.112829315592535e-05,2.6999662504218698
03-01-03-01-02-02-03.wav,happy,stressed,47.04,19.75,38.85,Dogs are sitting by the door.,1479.1287841796875,1055814.125,0.006860232912003994,7.888979598646984e-05,4.281432852861425
03-01-03-01-02-02-04.wav,happy,stressed,45.84,19.75,38.01,Dogs are sitting by the door.,1784.6900634765625,1226751.375,0.007092279382050037,8.104735752567649e-05,3.200640128025605
03-01-03-01-02-02-11.wav,happy,stressed,43.64,19.75,36.47,Dogs are sitting by the door.,732.989501953125,651119.4375,0.004217027686536312,3.38284662575461e-05,2.7806743135210286
03-01-03-01-02-02-13.wav,happy,stressed,46.67,19.75,38.59,Dogs are sitting by the door.,1283.0513916015625,1174823.125,0.0045370375737547874,3.5866123653249815e-05,4.058378209630844
03-01-03-01-02-02-14.wav,happy,stressed,45.7,19.75,37.92,Dogs are sitting by the door.,1898.831787109375,1253625.375,0.006937958300113678,8.164277096511796e-05,3.169914628435575
03-01-03-01-02-02-18.wav,happy,stressed,46.06,26.02,40.05,The talks are sitting by the door.,1934.81494140625,1264520.125,0.004462225362658501,2.827130265359301e-05,3.710575139146568
03-01-03-01-02-02-24.wav,happy,stressed,43.23,19.75,36.19,Dogs are sitting by the door.,1946.6475830078125,1274312.25,0.0055252499878406525,6.222275260370225e-05,2.408308664893884
03-01-03-02-01-01-05.wav,happy,stressed,46.27,20.81,38.63,Kids are talking by the door.,1341.2349853515625,1183207.5,0.0038603227585554123,1.8640021153260022e-05,4.1087613293051355
03-01-03-02-01-01-07.wav,happy,stressed,50.69,20.81,41.73,Kids are talking by the door.,1538.29345703125,854992.1875,0.016393186524510384,0.0002796032640617341,3.6548594401973626
03-01-03-02-01-01-11.wav,happy,stressed,48.31,20.81,40.06,Kids are talking by the door.,1238.099609375,1055698.0,0.01625479944050312,0.00042753314482979476,2.724542555497074
03-01-03-02-01-01-15.wav,happy,stressed,49.14,20.81,40.64,Kids are talking by the door.,1627.5670166015625,1311022.125,0.014335294254124165,0.00028835207922384143,3.361109166024788
03-01-03-02-01-01-21.wav,happy,stressed,51.36,20.81,42.2,Kids are talking by the door.,1719.8338623046875,1177264.25,0.019548118114471436,0.0005570086650550365,3.417623765629878
03-01-03-02-01-02-06.wav,happy,stressed,53.9,22.67,44.53,Kids are talking by the door!,2007.1949462890625,1154608.0,0.026065660640597343,0.0009864005260169506,4.610784914088109
03-01-03-02-01-02-07.wav,happy,stressed,50.69,20.81,41.73,Kids are talking by the door.,1951.296630859375,1221688.625,0.01864110305905342,0.0004528826102614403,4.706028050404037
03-01-03-02-01-02-09.wav,happy,stressed,45.27,20.81,37.93,Kids are talking by the door.,1358.01123046875,892361.3125,0.016124773770570755,0.00039193773409351707,6.473461803578386
03-01-03-02-01-02-10.wav,happy,energetic,60.73,22.67,49.31,Kids are talking by the door!,1890.23193359375,1285778.75,0.05678838491439819,0.005198919679969549,5.708577137148566
03-01-03-02-01-02-16.wav,happy,stressed,53.06,20.81,43.38,Kids are talking by the door.,1876.4478759765625,1292038.625,0.020638717338442802,0.0008599144639447331,3.9212940270289196
03-01-03-02-01-02-19.wav,happy,stressed,47.37,22.67,39.96,Kids are talking by the door!,1684.5838623046875,1092206.0,0.009553320705890656,0.00011882530816365033,3.417623765629878
03-01-03-02-01-02-22.wav,happy,stressed,48.9,20.81,40.47,Kids are talking by the door.,1692.650390625,1178860.0,0.014072480611503124,0.0002835610357578844,4.690935743953091
03-01-03-02-02-01-04.wav,happy,stressed,48.98,19.75,40.21,Dogs are sitting by the door.,1927.2943115234375,1210022.375,0.015859903767704964,0.00048004320706240833,3.0524818758888617
03-01-03-02-02-01-06.wav,happy,stressed,55.31,21.56,45.19,Dogs are sitting by the door!,2060.962158203125,1121934.125,0.02626901865005493,0.0009743887349031866,3.9212940270289196
03-01-03-02-02-01-10.wav,happy,energetic,64.3,31.7,54.52,To hope you're sitting by the door!,1940.78564453125,1308807.0,0.0736493319272995,0.009671630337834358,4.281437626478016
03-01-03-02-02-01-12.wav,happy,stressed,48.14,19.75,39.63,Dogs are sitting by the door.,1744.3658447265625,1209240.25,0.012040109373629093,0.0002493512583896518,3.329971343035077
03-01-03-02-02-01-18.wav,happy,stressed,54.9,22.69,45.23,Does her sitting by the door?,2009.4320068359375,1160829.5,0.02626030519604683,0.0011657135328277946,4.243539377061681
03-01-03-02-02-02-01.wav,happy,stressed,48.95,19.75,40.19,Dogs are sitting by the door.,1776.6942138671875,1325589.0,0.010275037959218025,0.000155085333972238,4.063685572328841
03-01-03-02-02-02-03.wav,happy,stressed,53.13,19.75,43.12,Dogs are sitting by the door.,1460.677978515625,906308.5625,0.024639753624796867,0.0008174944086931646,4.690935743953091
03-01-03-02-02-02-05.wav,happy,stressed,46.4,19.75,38.41,Dogs are sitting by the door.,1187.2208251953125,1103453.25,0.008307176642119884,0.00010438011668156832,3.2320264438527224
03-01-03-02-02-02-10.wav,happy,energetic,63.04,21.56,50.59,Dogs are sitting by the door!,1875.2054443359375,1346905.75,0.06296934187412262,0.006851058453321457,4.785065558546221
03-01-03-02-02-02-13.wav,happy,stressed,46.02,19.75,38.14,Dogs are sitting by the door.,1081.156494140625,775694.75,0.012564090080559254,0.00027692210278473794,2.3975874276509264
03-01-03-02-02-02-17.wav,happy,stressed,48.84,19.75,40.12,Dogs are sitting by the door.,1573.0677490234375,1304873.5,0.018179189413785934,0.000568339426536113,2.6289413581768293
03-01-03-02-02-02-21.wav,happy,stressed,51.92,19.75,42.27,Dogs are sitting by the door.,1620.914794921875,1202356.25,0.02257651463150978,0.0007848991663195193,3.154729629812195
03-01-03-02-02-02-24.wav,happy,stressed,48.86,19.75,40.13,Dogs are sitting by the door.,1917.774169921875,1242600.0,0.0184951052069664,0.0005230352398939431,2.583603804356602
03-01-04-01-01-01-01.wav,sad,stressed,43.06,20.81,36.39,Kids are talking by the door.,1862.2691650390625,1287378.0,0.0022441879846155643,8.860727575665805e-06,2.8666829546379997
03-01-04-01-01-01-03.wav,sad,stressed,45.69,20.81,38.23,Kids are talking by the door.,1652.927001953125,1196232.75,0.0024530126247555017,9.635464266466442e-06,3.8849769329494603
03-01-04-01-01-01-05.wav,sad,stressed,41.54,20.81,35.32,Kids are talking by the door.,894.371826171875,809554.0625,0.0007511239964514971,8.417422350248671e-07,5.5046923679733935
03-01-04-01-01-01-08.wav,sad,stressed,42.77,22.46,36.68,Kids are talking about the door.,1290.2767333984375,1141137.5,0.0015872683143243194,4.361118044471368e-06,2.8542546232978534
03-01-04-01-01-01-09.wav,sad,stressed,39.86,22.46,34.64,Kids are talking about the door.,1380.1588134765625,1338690.125,0.0003656810149550438,2.848761369023123e-07,6.11632485330377
03-01-04-01-01-01-13.wav,sad,stressed,44.93,20.81,37.7,Kids are talking by the door.,1244.3861083984375,1238126.625,0.0020777720492333174,6.47887554805493e-06,3.641201596526854
03-01-04-01-01-01-17.wav,sad,stressed,46.74,20.81,38.96,Kids are talking by the door.,1282.8531494140625,912011.9375,0.0055122957564890385,6.314329948509112e-05,3.8143241494397713
03-01-04-01-01-01-20.wav,sad,stressed,45.04,20.81,37.77,Kids are talking by the door.,2023.9820556640625,1287675.75,0.0008228553924709558,9.166197969534551e-07,3.8849769329494603
03-01-04-01-01-02-03.wav,sad,stressed,43.7,20.81,36.83,Kids are talking by the door.,1698.14501953125,1220170.0,0.0024943090975284576,6.82667769069667e-06,3.0810167355227223
03-01-04-01-01-02-04.wav,sad,stressed,46.81,20.81,39.01,Kids are talking by the door.,1813.293212890625,1198485.25,0.007491461466997862,9.975733701139688e-05,3.5258470296575153
03-01-04-01-01-02-07.wav,sad,stressed,45.41,20.81,38.03,Kids are talking by the door.,1327.0562744140625,1017972.25,0.0017543324502184987,5.399598649091786e-06,3.8849769329494603
03-01-04-01-01-02-08.wav,sad,stressed,43.95,22.46,37.51,Kids are talking about the door.,1224.126220703125,1186668.25,0.0014505706494674087,3.4366898944426794e-06,4.650486847841884
03-01-04-01-01-02-14.wav,sad,stressed,42.18,20.81,35.77,Kids are talking by the door.,1822.0921630859375,1293007.75,0.002339642960578203,8.06333810032811e-06,2.497485171181796
03-01-04-01-01-02-16.wav,sad,stressed,43.81,20.81,36.91,Kids are talking by the door.,1576.8389892578125,1250312.375,0.0029545086435973644,1.4021285096532665e-05,4.949133901567226
03-01-04-01-01-02-20.wav,sad,stressed,45.15,26.35,39.51,It's a talking by the door.,1922.401611328125,1348307.625,0.0004039701889269054,3.0999515843177505e-07,3.996003996003996
03-01-04-01-01-02-23.wav,sad,stressed,40.77,20.81,34.78,Kids are talking by the door.,1889.44287109375,1299005.5,0.0031325346790254116,1.6664000213495456e-05,1.8085226630496212
